,t,px,psi_px
36040,139.0,-5.8643,0.0001004
2248,7.0,-5.8643,5.436e-18
50376,195.0,-5.8643,0.008182
7112,26.0,-5.8643,6.278e-18
6856,25.0,-5.8643,6.173e-18
26056,100.0,-5.8643,3.62e-12
4040,14.0,-5.8643,5.697e-18
36552,141.0,-5.8643,0.0001754
36808,142.0,-5.8643,0.0002458
40648,157.0,-5.8643,0.001285
15816,60.0,-5.8643,4.733e-17
28104,108.0,-5.8643,4.576e-11
41416,160.0,-5.8643,0.001619
31944,123.0,-5.8643,3.862e-08
45000,174.0,-5.8643,0.003004
10952,41.0,-5.8643,6.112e-18
22216,85.0,-5.8643,1.137e-13
42184,163.0,-5.8643,0.00174
32200,124.0,-5.8643,6.413e-08
6344,23.0,-5.8643,6.082e-18
31176,120.0,-5.8643,8.261e-09
15560,59.0,-5.8643,2.774e-17
30152,116.0,-5.8643,4.335e-10
6088,22.0,-5.8643,6.103e-18
27592,106.0,-5.8643,9.056e-12
21448,82.0,-5.8643,6.276e-14
14792,56.0,-5.8643,2.697e-17
4296,15.0,-5.8643,5.765e-18
48072,186.0,-5.8643,0.005792
35528,137.0,-5.8643,5.804e-05
36296,140.0,-5.8643,0.000129
3272,11.0,-5.8643,5.602e-18
6600,24.0,-5.8643,6.093e-18
23496,90.0,-5.8643,4.318e-13
29384,113.0,-5.8643,2.228e-10
45256,175.0,-5.8643,0.003045
10184,38.0,-5.8643,7.278e-18
9672,36.0,-5.8643,7.768e-18
35016,135.0,-5.8643,2.31e-05
50632,196.0,-5.8643,0.008391
25288,97.0,-5.8643,1.859e-12
21960,84.0,-5.8643,1.105e-13
5320,19.0,-5.8643,5.935e-18
46024,178.0,-5.8643,0.003497
27336,105.0,-5.8643,9.358e-12
32712,126.0,-5.8643,1.729e-07
16840,64.0,-5.8643,1.133e-16
22984,88.0,-5.8643,2.784e-13
37320,144.0,-5.8643,0.0004051
27080,104.0,-5.8643,6.437e-12
43464,168.0,-5.8643,0.002401
47304,183.0,-5.8643,0.00441
47816,185.0,-5.8643,0.005034
51400,199.0,-5.8643,0.008988
19912,76.0,-5.8643,8.372e-15
4808,17.0,-5.8643,5.79e-18
5832,21.0,-5.8643,5.952e-18
7624,28.0,-5.8643,6.319e-18
17352,66.0,-5.8643,2.385e-16
48840,189.0,-5.8643,0.006635
38088,147.0,-5.8643,0.0005232
49096,190.0,-5.8643,0.007642
10440,39.0,-5.8643,6.916e-18
33736,130.0,-5.8643,2.718e-06
38856,150.0,-5.8643,0.0007943
39368,152.0,-5.8643,0.0008964
42440,164.0,-5.8643,0.001769
14280,54.0,-5.8643,9.968e-18
40136,155.0,-5.8643,0.001072
8648,32.0,-5.8643,6.525e-18
18376,70.0,-5.8643,1.281e-15
44232,171.0,-5.8643,0.002551
46280,179.0,-5.8643,0.003375
32456,125.0,-5.8643,1.418e-07
11976,45.0,-5.8643,7.331e-18
51144,198.0,-5.8643,0.009101
18632,71.0,-5.8643,1.851e-15
2504,8.0,-5.8643,5.456e-18
29640,114.0,-5.8643,1.342e-10
29896,115.0,-5.8643,2.569e-10
18120,69.0,-5.8643,8.895e-16
3528,12.0,-5.8643,5.664e-18
21192,81.0,-5.8643,4.421e-14
3016,10.0,-5.8643,5.544e-18
34760,134.0,-5.8643,1.755e-05
25544,98.0,-5.8643,2.209e-12
456,0.0,-5.8643,5.044e-18
28872,111.0,-5.8643,3.646e-11
50120,194.0,-5.8643,0.008706
12744,48.0,-5.8643,8.081e-18
13512,51.0,-5.8643,1.084e-17
43720,169.0,-5.8643,0.002528
10696,40.0,-5.8643,6.557e-18
30408,117.0,-5.8643,7.663e-10
17096,65.0,-5.8643,1.944e-16
51656,200.0,-5.8643,0.009502
38600,149.0,-5.8643,0.0007724
34248,132.0,-5.8643,7.314e-06
18888,72.0,-5.8643,4.714e-15
12232,46.0,-5.8643,7.876e-18
30920,119.0,-5.8643,4.002e-09
712,1.0,-5.8643,5.159e-18
17864,68.0,-5.8643,9.578e-16
39880,154.0,-5.8643,0.001069
37832,146.0,-5.8643,0.0005309
8392,31.0,-5.8643,6.423e-18
8904,33.0,-5.8643,6.467e-18
48328,187.0,-5.8643,0.006145
25032,96.0,-5.8643,1.595e-12
32968,127.0,-5.8643,3.446e-07
13000,49.0,-5.8643,1.155e-17
1736,5.0,-5.8643,5.312e-18
7880,29.0,-5.8643,6.36e-18
3784,13.0,-5.8643,5.692e-18
13768,52.0,-5.8643,1.068e-17
22728,87.0,-5.8643,2.251e-13
47048,182.0,-5.8643,0.004013
24264,93.0,-5.8643,8.356e-13
49608,192.0,-5.8643,0.007746
26568,102.0,-5.8643,4.623e-12
37576,145.0,-5.8643,0.0004887
43208,167.0,-5.8643,0.002325
968,2.0,-5.8643,5.185e-18
28360,109.0,-5.8643,3.411e-11
4552,16.0,-5.8643,5.831e-18
200,0.0,-5.8643,5.044e-18
41160,159.0,-5.8643,0.001549
34504,133.0,-5.8643,1.228e-05
20424,78.0,-5.8643,1.766e-14
26312,101.0,-5.8643,4.025e-12
14024,53.0,-5.8643,1.225e-17
40904,158.0,-5.8643,0.001412
46536,180.0,-5.8643,0.003595
43976,170.0,-5.8643,0.002641
11720,44.0,-5.8643,7.198e-18
50888,197.0,-5.8643,0.009482
5576,20.0,-5.8643,5.957e-18
5064,18.0,-5.8643,5.812e-18
9160,34.0,-5.8643,6.714e-18
31432,121.0,-5.8643,2.754e-08
33480,129.0,-5.8643,9.743e-07
26824,103.0,-5.8643,6.057e-12
45768,177.0,-5.8643,0.00338
49864,193.0,-5.8643,0.008569
16584,63.0,-5.8643,1.031e-16
31688,122.0,-5.8643,6.436e-08
2760,9.0,-5.8643,5.511e-18
17608,67.0,-5.8643,4.06e-16
41672,161.0,-5.8643,0.001643
33224,128.0,-5.8643,8.211e-07
12488,47.0,-5.8643,7.748e-18
1992,6.0,-5.8643,5.366e-18
37064,143.0,-5.8643,0.0003295
24520,94.0,-5.8643,9.629e-13
46792,181.0,-5.8643,0.003913
20936,80.0,-5.8643,4.152e-14
29128,112.0,-5.8643,7.504e-11
20680,79.0,-5.8643,2.707e-14
14536,55.0,-5.8643,1.18e-17
25800,99.0,-5.8643,2.619e-12
49352,191.0,-5.8643,0.008285
39624,153.0,-5.8643,0.0009553
24008,92.0,-5.8643,6.417e-13
39112,151.0,-5.8643,0.0009697
24776,95.0,-5.8643,1.544e-12
38344,148.0,-5.8643,0.0006082
42952,166.0,-5.8643,0.002109
23240,89.0,-5.8643,3.956e-13
22472,86.0,-5.8643,1.634e-13
8136,30.0,-5.8643,6.459e-18
28616,110.0,-5.8643,4.579e-11
33992,131.0,-5.8643,5.356e-06
42696,165.0,-5.8643,0.001998
11464,43.0,-5.8643,6.727e-18
7368,27.0,-5.8643,6.285e-18
13256,50.0,-5.8643,1.56e-17
9928,37.0,-5.8643,7.196e-18
19144,73.0,-5.8643,4.086e-15
9416,35.0,-5.8643,6.375e-18
1481,4.0,-5.7596,5.305e-18
46537,180.0,-5.7596,0.005679
43977,170.0,-5.7596,0.004044
26057,100.0,-5.7596,0.0004377
38345,148.0,-5.7596,0.001918
50889,197.0,-5.7596,0.01023
30665,118.0,-5.7596,0.001265
4041,14.0,-5.7596,1.667e-11
14537,55.0,-5.7596,1.243e-06
37577,145.0,-5.7596,0.001887
5577,20.0,-5.7596,5.801e-07
41673,161.0,-5.7596,0.002839
11721,44.0,-5.7596,2.597e-07
7113,26.0,-5.7596,6.454e-07
46793,181.0,-5.7596,0.006094
26825,103.0,-5.7596,0.0005491
31689,122.0,-5.7596,0.00167
10697,40.0,-5.7596,2.232e-07
43721,169.0,-5.7596,0.003749
36041,139.0,-5.7596,0.002463
32201,124.0,-5.7596,0.001817
48073,186.0,-5.7596,0.007865
30409,117.0,-5.7596,0.001236
7369,27.0,-5.7596,7.278e-07
9417,35.0,-5.7596,1.286e-07
1225,3.0,-5.7596,5.233e-18
969,2.0,-5.7596,5.209e-18
43209,167.0,-5.7596,0.003656
4553,16.0,-5.7596,2.089e-06
28617,110.0,-5.7596,0.0009159
42953,166.0,-5.7596,0.003325
17609,67.0,-5.7596,8.378e-06
25801,99.0,-5.7596,0.0004483
50377,195.0,-5.7596,0.01016
41161,159.0,-5.7596,0.002487
